Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ak,10191071,2,"Sunday, March 13, 2011 18:33:18 UTC",61.9366,-149.0975,1.2,12.90,12,"Southern Alaska"
ak,10191066,2,"Sunday, March 13, 2011 18:27:50 UTC",63.9299,-148.9303,1.6,0.00,15,"Central Alaska"
ak,10191061,2,"Sunday, March 13, 2011 18:19:36 UTC",61.5044,-150.8589,2.6,56.20,56,"Southern Alaska"
nc,71542621,2,"Sunday, March 13, 2011 18:05:40 UTC",37.4790,-118.8403,1.4,5.80,32,"Central California"
us,c00021xb,8,"Sunday, March 13, 2011 17:55:24 UTC",35.2053,141.0303,5.5,24.00,319,"near the east coast of Honshu, Japan"
us,c00021x9,6,"Sunday, March 13, 2011 17:50:06 UTC",36.0361,141.6292,4.8,25.40,75,"near the east coast of Honshu, Japan"
us,c00021x5,7,"Sunday, March 13, 2011 17:40:30 UTC",37.9303,142.5793,5.2,24.80,193,"off the east coast of Honshu, Japan"
nc,71542601,2,"Sunday, March 13, 2011 17:34:04 UTC",36.3082,-121.6820,1.6,11.50,35,"Central California"
us,c00021wt,6,"Sunday, March 13, 2011 17:29:11 UTC",35.6827,140.6671,4.8,29.80,69,"near the east coast of Honshu, Japan"
ak,10191016,2,"Sunday, March 13, 2011 17:17:11 UTC",62.8912,-151.1283,2.2,108.20,32,"Central Alaska"
ci,10908205,4,"Sunday, March 13, 2011 17:11:09 UTC",33.5045,-116.5160,1.4,14.80,50,"Southern California"
us,c00021vw,9,"Sunday, March 13, 2011 17:05:58 UTC",37.6424,143.5952,5.1,24.90,121,"off the east coast of Honshu, Japan"
us,c00021vr,7,"Sunday, March 13, 2011 17:01:32 UTC",35.1810,141.0735,5.2,24.90,240,"near the east coast of Honshu, Japan"
nm,031411c,A,"Sunday, March 13, 2011 17:01:24 UTC",35.3003,-92.3252,2.3,4.30,11,"Arkansas"
us,c00021vi,6,"Sunday, March 13, 2011 16:44:53 UTC",38.8512,142.9373,4.7,10.00,14,"near the east coast of Honshu, Japan"
us,c00021v3,6,"Sunday, March 13, 2011 16:34:48 UTC",38.4127,144.3462,4.7,3.40,21,"off the east coast of Honshu, Japan"
us,c00021uq,6,"Sunday, March 13, 2011 16:16:02 UTC",39.4385,142.7652,4.8,29.70,63,"near the east coast of Honshu, Japan"
nn,00328934,7,"Sunday, March 13, 2011 16:12:44 UTC",39.0441,-118.7959,1.4,6.80, 7,"Nevada"
us,c00021ua,5,"Sunday, March 13, 2011 16:07:34 UTC",25.2846,-109.7480,4.6,10.00,121,"Gulf of California"
us,c00021uc,4,"Sunday, March 13, 2011 16:04:40 UTC",35.6640,140.7920,4.6,16.40,21,"near the east coast of Honshu, Japan"
nc,71542586,3,"Sunday, March 13, 2011 15:58:11 UTC",38.8347,-122.7600,1.6,1.40,66,"Northern California"
nn,00328932,7,"Sunday, March 13, 2011 15:57:58 UTC",35.7666,-115.8173,1.4,4.40, 7,"Southern California"
nm,031311f,B,"Sunday, March 13, 2011 15:57:55 UTC",35.2593,-92.3575,2.3,3.90,11,"Arkansas"
ak,10190993,2,"Sunday, March 13, 2011 15:46:24 UTC",62.1905,-145.6718,1.5,18.80, 9,"Central Alaska"
us,2011ikew,4,"Sunday, March 13, 2011 15:43:30 UTC",39.8102,143.6713,4.5,29.20,26,"off the east coast of Honshu, Japan"
nm,031311e,A,"Sunday, March 13, 2011 15:36:53 UTC",35.2606,-92.3523,2.4,4.10,12,"Arkansas"
us,c00021tt,A,"Sunday, March 13, 2011 15:27:21 UTC",39.4611,142.5702,5.1,36.40,223,"near the east coast of Honshu, Japan"
ak,10190983,3,"Sunday, March 13, 2011 15:23:52 UTC",63.1786,-149.8861,1.1,88.10,18,"Central Alaska"
nc,71542581,2,"Sunday, March 13, 2011 15:14:33 UTC",35.5015,-120.7695,1.3,5.50,43,"Central California"
nn,00328928,7,"Sunday, March 13, 2011 15:12:47 UTC",37.1245,-116.2081,1.2,4.40,10,"Nevada"
us,c00021tp,6,"Sunday, March 13, 2011 15:10:52 UTC",35.4668,140.8371,5.0,35.00,154,"near the east coast of Honshu, Japan"
uu,03131510,2,"Sunday, March 13, 2011 15:09:40 UTC",39.0042,-111.3655,1.3,12.10,10,"Utah"
us,c00021tk,8,"Sunday, March 13, 2011 15:08:49 UTC",36.9669,144.4405,5.1,23.60,134,"off the east coast of Honshu, Japan"
nc,71542571,3,"Sunday, March 13, 2011 14:58:39 UTC",38.8020,-122.8015,1.2,3.20,63,"Northern California"
us,c00021tf,B,"Sunday, March 13, 2011 14:48:00 UTC",37.7934,142.7549,5.4,15.10,276,"off the east coast of Honshu, Japan"
us,c00021ta,A,"Sunday, March 13, 2011 14:41:20 UTC",38.3032,142.7787,5.1,12.00,229,"near the east coast of Honshu, Japan"
us,c00021tc,6,"Sunday, March 13, 2011 14:40:31 UTC",37.6297,141.8001,4.7,10.00,32,"near the east coast of Honshu, Japan"
ak,10190953,2,"Sunday, March 13, 2011 14:39:02 UTC",62.2294,-149.9507,1.2,1.60,13,"Central Alaska"
us,c00021t3,A,"Sunday, March 13, 2011 14:31:56 UTC",39.1654,142.7094,5.0,25.70,148,"near the east coast of Honshu, Japan"
us,2011ikee,6,"Sunday, March 13, 2011 14:14:28 UTC",37.7037,141.9619,4.7,12.80,48,"near the east coast of Honshu, Japan"
nc,71542561,4,"Sunday, March 13, 2011 14:12:43 UTC",37.8535,-121.9740,1.0,14.00,16,"San Francisco Bay area, California"
ak,10190942,2,"Sunday, March 13, 2011 13:55:50 UTC",63.5978,-149.7810,1.0,8.20,14,"Central Alaska"
ak,10190939,2,"Sunday, March 13, 2011 13:51:06 UTC",63.3248,-151.1712,1.6,12.10,17,"Central Alaska"
us,c00021s9,6,"Sunday, March 13, 2011 13:43:37 UTC",39.0332,142.3686,4.8,5.60,50,"near the east coast of Honshu, Japan"
nc,71542551,2,"Sunday, March 13, 2011 13:31:58 UTC",38.7788,-122.7427,1.0,1.60,41,"Northern California"
uu,03131330,2,"Sunday, March 13, 2011 13:30:39 UTC",39.7083,-111.2560,1.3,0.70,11,"Utah"
ci,10908133,4,"Sunday, March 13, 2011 13:25:57 UTC",32.3365,-115.5073,2.5,10.00,13,"Baja California, Mexico"
us,c00021rj,7,"Sunday, March 13, 2011 13:16:31 UTC",34.3394,141.6245,5.1,23.00,156,"off the east coast of Honshu, Japan"
ak,10193061,2,"Sunday, March 13, 2011 13:07:10 UTC",62.2026,-145.6398,1.0,19.50,10,"Central Alaska"
nc,71542536,2,"Sunday, March 13, 2011 13:05:47 UTC",38.8242,-122.8008,1.0,2.10,45,"Northern California"
us,2011ikeb,3,"Sunday, March 13, 2011 13:01:09 UTC",38.7022,142.1428,4.8,10.00,13,"near the east coast of Honshu, Japan"
ak,10193060,2,"Sunday, March 13, 2011 12:56:55 UTC",61.0599,-152.4071,1.6,114.60,21,"Southern Alaska"
us,c00021r9,5,"Sunday, March 13, 2011 12:56:25 UTC",37.7625,143.6337,4.7,35.30,24,"off the east coast of Honshu, Japan"
us,c00021rf,5,"Sunday, March 13, 2011 12:53:35 UTC",35.0157,141.2148,4.8,35.80,49,"near the east coast of Honshu, Japan"
us,c00021r4,4,"Sunday, March 13, 2011 12:53:01 UTC",35.0064,141.3526,4.6,26.10,30,"near the east coast of Honshu, Japan"
us,c00021r1,4,"Sunday, March 13, 2011 12:42:33 UTC",37.4738,144.0499,5.0,30.10,67,"off the east coast of Honshu, Japan"
uw,03131237,1,"Sunday, March 13, 2011 12:37:21 UTC",45.7023,-122.5621,1.0,15.10, 9,"Portland urban area, Washington"
us,c00021qq,4,"Sunday, March 13, 2011 12:36:53 UTC",37.3340,142.4986,4.6,35.80,49,"off the east coast of Honshu, Japan"
ak,10193059,2,"Sunday, March 13, 2011 12:36:42 UTC",60.7713,-152.5605,1.7,109.30,22,"Southern Alaska"
us,c00021qp,7,"Sunday, March 13, 2011 12:33:37 UTC",38.3897,141.9710,4.8,35.10,18,"near the east coast of Honshu, Japan"
us,c00021qm,6,"Sunday, March 13, 2011 12:27:18 UTC",36.7754,141.0847,4.8,29.80,40,"near the east coast of Honshu, Japan"
us,c00021ql,4,"Sunday, March 13, 2011 12:24:18 UTC",38.8024,144.8441,4.5,25.60,20,"off the east coast of Honshu, Japan"
ak,10193058,2,"Sunday, March 13, 2011 12:14:45 UTC",57.4040,-153.7373,1.5,43.20,10,"Kodiak Island region, Alaska"
us,c00021qi,5,"Sunday, March 13, 2011 12:02:53 UTC",37.3692,142.5036,4.7,31.50,42,"off the east coast of Honshu, Japan"
us,c00021qg,5,"Sunday, March 13, 2011 11:56:26 UTC",35.9262,141.3959,4.8,26.00,41,"near the east coast of Honshu, Japan"
pr,11072001,0,"Sunday, March 13, 2011 11:43:29 UTC",18.8640,-64.6719,2.7,28.70, 5,"Virgin Islands region"
us,c00021qb,7,"Sunday, March 13, 2011 11:37:31 UTC",37.3484,142.4160,6.0,24.80,270,"off the east coast of Honshu, Japan"
hv,60223066,1,"Sunday, March 13, 2011 11:35:18 UTC",19.3717,-155.2347,2.7,1.30,11,"Island of Hawaii, Hawaii"
ak,10193057,2,"Sunday, March 13, 2011 11:34:22 UTC",51.8550,-170.4414,2.9,25.00,27,"Fox Islands, Aleutian Islands, Alaska"
us,c00021qe,5,"Sunday, March 13, 2011 11:27:30 UTC",38.7044,142.0073,4.8,30.20,96,"near the east coast of Honshu, Japan"
us,c00021pz,7,"Sunday, March 13, 2011 11:19:38 UTC",39.6801,142.6009,4.5,30.40,40,"near the east coast of Honshu, Japan"
ci,10908077,3,"Sunday, March 13, 2011 11:15:50 UTC",35.0892,-118.3970,1.1,9.40,20,"Central California"
nn,00328919,7,"Sunday, March 13, 2011 11:04:53 UTC",39.0266,-118.8352,1.5,8.50, 8,"Nevada"
us,c00021pv,6,"Sunday, March 13, 2011 11:01:22 UTC",39.7668,144.4056,5.1,35.40,218,"off the east coast of Honshu, Japan"
us,c00021pt,A,"Sunday, March 13, 2011 10:59:00 UTC",37.0740,143.1436,5.0,35.70,135,"off the east coast of Honshu, Japan"
ak,10190891,2,"Sunday, March 13, 2011 10:51:53 UTC",60.1757,-152.9307,1.8,87.50,16,"Southern Alaska"
nc,71542506,2,"Sunday, March 13, 2011 10:45:48 UTC",38.8435,-122.8290,1.3,2.60,62,"Northern California"
us,c00021pk,7,"Sunday, March 13, 2011 10:44:33 UTC",39.9743,143.4220,4.7,25.20,68,"off the east coast of Honshu, Japan"
us,c00021pf,7,"Sunday, March 13, 2011 10:36:56 UTC",39.6132,144.7848,4.7,37.20,107,"off the east coast of Honshu, Japan"
us,c00021nw,4,"Sunday, March 13, 2011 10:04:04 UTC",37.7921,143.6623,5.0,34.20,58,"off the east coast of Honshu, Japan"
nc,71542491,2,"Sunday, March 13, 2011 10:01:16 UTC",37.5305,-118.8177,1.4,7.10,35,"Central California"
us,c00021nq,6,"Sunday, March 13, 2011 09:52:31 UTC",38.8551,141.8696,5.5,31.90,164,"near the east coast of Honshu, Japan"
us,c00021nj,5,"Sunday, March 13, 2011 09:42:24 UTC",37.2326,143.6210,4.8,31.80,69,"off the east coast of Honshu, Japan"
us,c00021ng,5,"Sunday, March 13, 2011 09:37:59 UTC",37.2489,143.7547,4.8,24.90,74,"off the east coast of Honshu, Japan"
us,c00021mv,8,"Sunday, March 13, 2011 09:25:08 UTC",39.0547,142.4750,5.5,24.20,289,"near the east coast of Honshu, Japan"
nn,00328907,7,"Sunday, March 13, 2011 09:14:49 UTC",39.0243,-118.8214,1.9,5.60,16,"Nevada"
us,c00021m8,A,"Sunday, March 13, 2011 09:13:00 UTC",37.7151,143.8566,5.0,36.10,188,"off the east coast of Honshu, Japan"
nm,031311a,A,"Sunday, March 13, 2011 09:11:41 UTC",35.2949,-92.3082,2.5,5.10,14,"Arkansas"
ak,10190852,2,"Sunday, March 13, 2011 09:09:40 UTC",63.5317,-147.3569,1.4,3.30,17,"Central Alaska"
nc,71542461,3,"Sunday, March 13, 2011 09:04:05 UTC",38.8432,-122.8265,1.2,2.40,60,"Northern California"
ci,10908013,4,"Sunday, March 13, 2011 09:01:45 UTC",35.7470,-118.4207,1.6,8.20,29,"Central California"
ci,10908005,4,"Sunday, March 13, 2011 09:00:21 UTC",34.0158,-116.7187,1.1,16.00,40,"Southern California"
us,c00021ln,6,"Sunday, March 13, 2011 08:54:05 UTC",37.4597,143.6279,4.8,24.90,36,"off the east coast of Honshu, Japan"
us,c00021l0,9,"Sunday, March 13, 2011 08:49:37 UTC",37.8926,143.9483,4.9,25.00,181,"off the east coast of Honshu, Japan"
nc,71542451,2,"Sunday, March 13, 2011 08:48:06 UTC",39.4355,-123.1103,2.2,0.20,44,"Northern California"
us,c00021lb,7,"Sunday, March 13, 2011 08:45:51 UTC",-15.2218,167.2098,4.9,156.30,23,"Vanuatu"
ci,10907989,4,"Sunday, March 13, 2011 08:45:32 UTC",33.6565,-116.7103,1.3,14.10,34,"Southern California"
ci,10907981,4,"Sunday, March 13, 2011 08:45:14 UTC",33.6428,-116.7320,1.7,14.20,93,"Southern California"
us,c00021ks,6,"Sunday, March 13, 2011 08:43:23 UTC",37.1733,142.4416,5.0,25.10,165,"off the east coast of Honshu, Japan"
nn,00328904,7,"Sunday, March 13, 2011 08:41:59 UTC",39.0221,-118.8269,1.5,5.70, 6,"Nevada"
ak,10190830,2,"Sunday, March 13, 2011 08:41:50 UTC",61.1146,-148.9960,1.3,5.90,18,"Southern Alaska"
ak,10190824,2,"Sunday, March 13, 2011 08:36:04 UTC",51.7607,-170.3373,3.5,27.80,25,"Fox Islands, Aleutian Islands, Alaska"
nc,71542441,2,"Sunday, March 13, 2011 08:31:19 UTC",39.4362,-123.1095,2.4,4.00,41,"Northern California"
us,c00021jx,7,"Sunday, March 13, 2011 08:26:20 UTC",37.4122,143.7366,5.1,25.40,116,"off the east coast of Honshu, Japan"
ak,10190807,3,"Sunday, March 13, 2011 08:03:58 UTC",60.7403,-152.1323,2.8,11.40,42,"Southern Alaska"
pr,11072000,0,"Sunday, March 13, 2011 08:01:03 UTC",18.9053,-64.7313,2.8,8.00, 7,"Virgin Islands region"
ak,10190805,3,"Sunday, March 13, 2011 07:58:36 UTC",51.5100,-175.9632,2.0,37.70,11,"Andreanof Islands, Aleutian Islands, Alaska"
us,c00021jr,8,"Sunday, March 13, 2011 07:56:44 UTC",39.6438,143.2374,5.9,24.90,218,"off the east coast of Honshu, Japan"
ak,10190804,2,"Sunday, March 13, 2011 07:48:29 UTC",52.2652,-174.1494,1.0,7.60, 5,"Andreanof Islands, Aleutian Islands, Alaska"
nn,00328900,7,"Sunday, March 13, 2011 07:38:21 UTC",39.0176,-118.8333,1.3,10.80, 6,"Nevada"
us,c00021jm,5,"Sunday, March 13, 2011 07:37:23 UTC",37.0396,143.1750,4.7,25.10,29,"off the east coast of Honshu, Japan"
hv,60223036,1,"Sunday, March 13, 2011 07:36:18 UTC",19.2642,-155.0992,2.9,46.20,34,"Island of Hawaii, Hawaii"
nm,031311b,A,"Sunday, March 13, 2011 07:24:23 UTC",35.3035,-92.3115,2.4,4.70,12,"Arkansas"
ak,10190794,2,"Sunday, March 13, 2011 07:13:38 UTC",51.5032,-175.8331,2.1,25.60,11,"Andreanof Islands, Aleutian Islands, Alaska"
us,c00021je,8,"Sunday, March 13, 2011 07:04:36 UTC",38.3269,144.1308,5.6,18.80,395,"off the east coast of Honshu, Japan"
ak,10190788,2,"Sunday, March 13, 2011 06:53:28 UTC",61.0218,-151.9971,1.4,85.50,18,"Southern Alaska"
uw,03130647,1,"Sunday, March 13, 2011 06:47:12 UTC",46.5965,-124.3880,1.7,44.30,12,"offshore Washington"
nc,71542401,4,"Sunday, March 13, 2011 06:40:58 UTC",38.0313,-118.7973,1.1,7.50,20,"Central California"
us,c00021j5,8,"Sunday, March 13, 2011 06:37:49 UTC",37.8032,143.4195,5.0,25.30,130,"off the east coast of Honshu, Japan"
nn,00328895,7,"Sunday, March 13, 2011 06:27:09 UTC",39.0321,-118.8188,2.1,4.80,19,"Nevada"
us,c00021j1,5,"Sunday, March 13, 2011 06:19:08 UTC",40.1915,141.9973,4.7,25.20,50,"near the east coast of Honshu, Japan"
ak,10190772,2,"Sunday, March 13, 2011 06:18:50 UTC",62.9400,-149.0816,2.5,68.40,47,"Central Alaska"
nn,00328892,7,"Sunday, March 13, 2011 06:09:03 UTC",39.0210,-118.8241,1.4,9.80, 7,"Nevada"
us,c00021ir,9,"Sunday, March 13, 2011 05:59:53 UTC",37.0724,141.4099,4.9,26.10,195,"near the east coast of Honshu, Japan"
us,c00021ij,8,"Sunday, March 13, 2011 05:55:06 UTC",38.3843,142.0946,4.9,25.00,176,"near the east coast of Honshu, Japan"
us,c00021ie,C,"Sunday, March 13, 2011 05:54:25 UTC",25.2755,-110.0761,4.0,10.10,37,"Gulf of California"
us,c00021id,8,"Sunday, March 13, 2011 05:50:53 UTC",37.4521,142.2430,4.8,25.10,47,"off the east coast of Honshu, Japan"
us,c00021ib,7,"Sunday, March 13, 2011 05:47:42 UTC",39.7138,142.5429,4.9,24.80,76,"near the east coast of Honshu, Japan"
nc,71542356,3,"Sunday, March 13, 2011 05:42:42 UTC",38.8203,-122.7945,2.0,3.60,56,"Northern California"
nc,71542351,3,"Sunday, March 13, 2011 05:42:20 UTC",38.8202,-122.7937,1.4,4.00,43,"Northern California"
hv,60223026,1,"Sunday, March 13, 2011 05:38:49 UTC",19.1822,-155.5928,1.7,0.00,10,"Island of Hawaii, Hawaii"
us,c00021i1,7,"Sunday, March 13, 2011 05:33:27 UTC",36.5451,142.4802,4.6,25.00,52,"off the east coast of Honshu, Japan"
ci,10907949,3,"Sunday, March 13, 2011 05:27:24 UTC",32.3212,-115.2350,2.1,10.00, 9,"Baja California, Mexico"
nc,71542321,2,"Sunday, March 13, 2011 05:25:29 UTC",38.8447,-122.8277,1.0,2.20,53,"Northern California"
ak,10190745,2,"Sunday, March 13, 2011 05:23:36 UTC",63.0520,-150.4069,1.7,101.00,23,"Central Alaska"
nc,71542311,3,"Sunday, March 13, 2011 05:20:31 UTC",38.8442,-122.8283,2.2,2.30,71,"Northern California"
nn,00328889,7,"Sunday, March 13, 2011 05:12:31 UTC",39.0226,-118.8242,1.4,9.60, 8,"Nevada"
nc,71542296,3,"Sunday, March 13, 2011 05:12:19 UTC",38.8437,-122.8262,1.3,2.40,46,"Northern California"
ci,10907941,3,"Sunday, March 13, 2011 05:10:09 UTC",32.0683,-115.2357,2.5,10.00, 7,"Baja California, Mexico"
us,c00021hs,5,"Sunday, March 13, 2011 05:08:31 UTC",38.6060,144.0123,4.7,24.90,86,"off the east coast of Honshu, Japan"
nm,031311d,A,"Sunday, March 13, 2011 05:07:39 UTC",35.3061,-92.3118,2.5,4.70,12,"Arkansas"
nn,00328888,7,"Sunday, March 13, 2011 05:05:01 UTC",39.0309,-118.8126,2.9,4.90,19,"Nevada"
ak,10190730,2,"Sunday, March 13, 2011 04:45:10 UTC",63.5592,-147.7309,2.5,2.70,25,"Central Alaska"
us,c00021h1,7,"Sunday, March 13, 2011 04:40:29 UTC",36.3028,142.3324,5.1,24.80,150,"off the east coast of Honshu, Japan"
us,c00021h0,8,"Sunday, March 13, 2011 04:36:14 UTC",35.2350,141.0415,5.0,26.00,182,"near the east coast of Honshu, Japan"
us,c00021gt,9,"Sunday, March 13, 2011 04:23:23 UTC",38.2050,142.9630,5.3,25.50,291,"near the east coast of Honshu, Japan"
ak,10193041,2,"Sunday, March 13, 2011 04:21:41 UTC",61.7726,-150.0722,1.5,7.90,16,"Southern Alaska"
us,c00021gr,7,"Sunday, March 13, 2011 04:12:55 UTC",35.7082,141.7436,5.0,25.10,188,"near the east coast of Honshu, Japan"
uu,03130412,2,"Sunday, March 13, 2011 04:12:45 UTC",41.9380,-112.3790,1.0,3.80,14,"Utah"
us,c00021gl,6,"Sunday, March 13, 2011 04:02:13 UTC",38.0741,142.5568,4.9,26.30,188,"near the east coast of Honshu, Japan"
us,c00021gg,6,"Sunday, March 13, 2011 03:54:43 UTC",38.6833,144.8315,4.9,25.90,184,"off the east coast of Honshu, Japan"
nc,71542276,4,"Sunday, March 13, 2011 03:49:12 UTC",38.0337,-118.7988,1.1,7.80,23,"Central California"
ci,10907933,4,"Sunday, March 13, 2011 03:46:47 UTC",33.9773,-116.6662,1.3,11.50,55,"Southern California"
us,c00021gb,5,"Sunday, March 13, 2011 03:45:42 UTC",38.0515,142.5336,4.9,24.90,181,"near the east coast of Honshu, Japan"
ci,10907925,4,"Sunday, March 13, 2011 03:45:28 UTC",33.0080,-116.3445,1.1,7.50,22,"Southern California"
us,c00021ga,4,"Sunday, March 13, 2011 03:34:10 UTC",37.6355,142.7726,4.8,25.30,107,"off the east coast of Honshu, Japan"
nm,031411h,A,"Sunday, March 13, 2011 03:19:33 UTC",36.5233,-89.5898,1.8,8.80,20,"southeastern Missouri"
ci,10907917,3,"Sunday, March 13, 2011 03:17:36 UTC",36.0737,-117.8878,1.0,4.80,10,"Central California"
ak,10190689,2,"Sunday, March 13, 2011 03:14:57 UTC",60.4308,-152.2900,2.3,81.30,41,"Southern Alaska"
us,c00021fz,9,"Sunday, March 13, 2011 03:07:46 UTC",37.1342,142.5506,4.9,25.10,122,"off the east coast of Honshu, Japan"
ci,10907909,4,"Sunday, March 13, 2011 03:06:31 UTC",34.9608,-117.1512,1.3,3.60,15,"Southern California"
ak,10193038,2,"Sunday, March 13, 2011 03:04:19 UTC",58.1700,-154.0409,1.1,22.30,10,"Alaska Peninsula"
us,c00021g1,2,"Sunday, March 13, 2011 03:01:26 UTC",36.7178,140.2940,4.7,25.00,54,"near the east coast of Honshu, Japan"
nc,71542261,6,"Sunday, March 13, 2011 03:00:56 UTC",39.8578,-123.2168,1.7,15.20,22,"Northern California"
nn,00328866,7,"Sunday, March 13, 2011 03:00:07 UTC",39.0311,-118.8218,1.7,10.20, 9,"Nevada"
us,c00021fi,8,"Sunday, March 13, 2011 02:57:15 UTC",36.8924,143.3728,5.2,24.90,200,"off the east coast of Honshu, Japan"
us,c00021fe,9,"Sunday, March 13, 2011 02:51:24 UTC",36.8813,143.3840,5.4,25.30,265,"off the east coast of Honshu, Japan"
us,c00021fb,7,"Sunday, March 13, 2011 02:50:11 UTC",25.4424,-109.7632,4.6,23.60,154,"Gulf of California"
us,c00021fd,7,"Sunday, March 13, 2011 02:48:19 UTC",36.8928,142.6375,5.1,25.20,167,"off the east coast of Honshu, Japan"
us,c00021f9,6,"Sunday, March 13, 2011 02:42:29 UTC",39.7036,144.3248,5.2,25.20,84,"off the east coast of Honshu, Japan"
us,c00021f8,7,"Sunday, March 13, 2011 02:39:25 UTC",37.0719,142.8836,5.0,25.10,114,"off the east coast of Honshu, Japan"
nm,031311c,A,"Sunday, March 13, 2011 02:36:41 UTC",35.2448,-92.3673,2.4,3.90,10,"Arkansas"
us,c00021f7,7,"Sunday, March 13, 2011 02:32:36 UTC",36.7269,141.6232,4.9,27.00,165,"near the east coast of Honshu, Japan"
ak,10190657,2,"Sunday, March 13, 2011 02:24:15 UTC",51.5235,-176.6738,1.9,43.60,12,"Andreanof Islands, Aleutian Islands, Alaska"
us,c00021f5,C,"Sunday, March 13, 2011 02:23:37 UTC",36.3539,142.2868,6.2,24.90,261,"off the east coast of Honshu, Japan"
us,c00021f4,3,"Sunday, March 13, 2011 02:13:54 UTC",36.6159,143.7538,4.8,27.40,106,"off the east coast of Honshu, Japan"
nc,71542231,2,"Sunday, March 13, 2011 02:13:52 UTC",36.5995,-121.2038,1.5,7.20,33,"Central California"
ak,10190655,2,"Sunday, March 13, 2011 02:10:51 UTC",65.2399,-148.4609,1.0,1.00, 8,"northern Alaska"
us,c00021eb,8,"Sunday, March 13, 2011 01:42:54 UTC",36.9420,142.9075,5.5,25.20,300,"off the east coast of Honshu, Japan"
us,c00021dt,B,"Sunday, March 13, 2011 01:26:07 UTC",35.7417,141.7306,6.2,24.50,392,"near the east coast of Honshu, Japan"
ak,10190630,3,"Sunday, March 13, 2011 01:19:17 UTC",51.7951,-171.3422,3.4,29.10,22,"Fox Islands, Aleutian Islands, Alaska"
ak,10190629,2,"Sunday, March 13, 2011 01:16:45 UTC",60.9449,-148.2291,1.5,17.20,18,"Kenai Peninsula, Alaska"
us,c00021dn,5,"Sunday, March 13, 2011 01:16:15 UTC",38.2333,144.0997,4.8,27.30,65,"off the east coast of Honshu, Japan"
nn,00328850,7,"Sunday, March 13, 2011 01:15:46 UTC",39.0366,-118.8082,2.0,3.40,17,"Nevada"
us,c00021dc,4,"Sunday, March 13, 2011 01:08:42 UTC",36.4431,142.1870,4.7,26.40,66,"off the east coast of Honshu, Japan"
nn,00328846,7,"Sunday, March 13, 2011 00:50:32 UTC",39.0248,-118.8170,1.9,8.40,11,"Nevada"
us,c00021ce,7,"Sunday, March 13, 2011 00:47:04 UTC",39.1017,143.3115,5.2,24.90,192,"off the east coast of Honshu, Japan"
us,c00021cd,5,"Sunday, March 13, 2011 00:43:17 UTC",38.0717,142.6995,5.0,26.40,152,"near the east coast of Honshu, Japan"
us,c00021c3,6,"Sunday, March 13, 2011 00:32:57 UTC",36.0370,140.8505,4.9,25.40,133,"near the east coast of Honshu, Japan"
ak,10190608,2,"Sunday, March 13, 2011 00:28:44 UTC",52.9751,-168.2915,3.0,76.00,22,"Fox Islands, Aleutian Islands, Alaska"
uu,03130027,2,"Sunday, March 13, 2011 00:27:48 UTC",39.6972,-111.2527,1.5,1.70,17,"Utah"
nc,71542186,2,"Sunday, March 13, 2011 00:24:17 UTC",36.8995,-121.5770,1.1,5.40,24,"Northern California"
us,c00021bm,6,"Sunday, March 13, 2011 00:15:47 UTC",36.6244,141.7594,4.8,25.00,101,"near the east coast of Honshu, Japan"
nn,00328843,7,"Sunday, March 13, 2011 00:12:48 UTC",39.0584,-118.6547,1.3,0.00, 4,"Nevada"
ci,10907861,4,"Sunday, March 13, 2011 00:08:56 UTC",33.0048,-116.3483,1.2,8.50,33,"Southern California"
nn,00328841,7,"Sunday, March 13, 2011 00:03:41 UTC",39.0018,-118.6994,1.1,12.00, 4,"Nevada"
us,c00021bc,3,"Saturday, March 12, 2011 23:57:33 UTC",38.1027,144.1099,4.9,25.00,104,"off the east coast of Honshu, Japan"
ak,10190599,2,"Saturday, March 12, 2011 23:54:08 UTC",61.5763,-146.3010,1.2,29.20,15,"Southern Alaska"
us,c00021b9,4,"Saturday, March 12, 2011 23:53:45 UTC",37.6682,143.3783,4.9,25.00,130,"off the east coast of Honshu, Japan"
us,c00021b1,8,"Saturday, March 12, 2011 23:51:24 UTC",37.0956,143.4323,5.0,25.00,171,"off the east coast of Honshu, Japan"
us,c00021ax,6,"Saturday, March 12, 2011 23:40:48 UTC",36.6506,141.7043,5.2,25.30,210,"near the east coast of Honshu, Japan"
nn,00328834,7,"Saturday, March 12, 2011 23:40:34 UTC",39.0274,-118.8160,2.4,5.00,19,"Nevada"
us,c00021av,7,"Saturday, March 12, 2011 23:37:23 UTC",36.7576,142.3227,5.1,25.00,196,"off the east coast of Honshu, Japan"
us,c00021aj,D,"Saturday, March 12, 2011 23:24:50 UTC",37.9813,141.8492,6.1,24.80,406,"near the east coast of Honshu, Japan"
us,c00021ae,A,"Saturday, March 12, 2011 23:20:41 UTC",38.0039,142.3980,5.4,26.10,289,"near the east coast of Honshu, Japan"
ak,10190558,2,"Saturday, March 12, 2011 23:12:19 UTC",60.1966,-150.9331,2.9,50.20,70,"Kenai Peninsula, Alaska"
ak,10190557,2,"Saturday, March 12, 2011 23:10:14 UTC",59.8250,-152.1970,1.9,75.00,32,"Southern Alaska"
us,c000219n,7,"Saturday, March 12, 2011 22:53:34 UTC",39.9428,143.7000,4.7,25.10,70,"off the east coast of Honshu, Japan"
